L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,b.GA,b.LN
3,-3,25,-3.417947954,-3.089695471,-2.453714521,-2.307397126,0.02,1.25,1.05,0.19040474,0.571214219
3,-3,25,-2.795714324,-2.430008593,-2.255264833,-2.869418769,0,1.18,1.12,0.198018212,0.551622162
3,-3,25,-2.784433299,-2.73204839,-2.802062208,0,0,1.51,1.23,0.217133842,0.390840915
3,-3,25,-13.85652513,-5.084902105,-5.739359945,-3.963589737,0,1.51,1.46,0.140058931,0.403699273
3,-3,25,-2.248844532,-2.353710811,-2.30138663,-6.214510889,0,1.59,0.95,0.192519535,0.481298837
3,-3,25,-2.785202308,-2.417963942,-2.348192596,0,0,0.96,0.85,0.192605929,0.505590563
3,-3,25,-3.113924749,-3.144780546,-3.064988042,-2.185728955,0.02,1.5,1.17,0.240560781,0.541261758
3,-3,25,-3.248780692,-3.257999882,-3.463226955,-7.330297912,0,2.18,1.86,0.025373916,0.177617409
3,-3,25,-2.97066329,-2.556144352,-2.385107532,-4.437483734,0.02,1.07,1.14,0.149601219,0.531915445
3,-3,25,-2.140983901,-2.18708354,-1.825935863,-6.101388754,0,1.13,0.96,0.192867408,0.642891359
3,-3,25,-2.34722907,-2.338600799,-2.219980612,-1.844308751,0,0.75,0.7,0.209114404,0.55763841
3,-3,25,-8.991695004,-14.82639013,-20,0,0.01,1.91,1.74,0.011119906,0.133438876
3,-3,25,-2.932206577,-2.518970892,-3.098380782,-3.756940401,0,2.01,1.39,0.176877692,0.132658269
3,-3,25,-2.855915398,-2.732495872,-2.221736533,-8.63608638,0.02,1.9,2.39,0.254531494,0.624759122
3,-3,25,-3.620072881,-3.963596215,-2.453310656,-2.441081913,0,1.16,1.07,0.332232041,0.61087827
3,-3,25,-2.70138616,-2.365355544,-2.217738586,-1.762391616,0,0.79,0.97,0.167287733,0.568778293
3,-3,25,-1.603401753,-1.537386549,-1.516791115,-2.355970402,0,1.63,1.57,0.114456342,0.557020863
3,-3,25,-6.400017683,-4.25113625,-3.721872904,-2.719003439,0,0.86,0.9,0.168428551,0.474662279
3,-3,25,-3.818303011,-3.283310274,-2.652508379,-3.287297707,0,1.52,1.97,0.282032267,0.59226776
3,-3,25,-1.794037523,-1.675272694,-1.652305522,-2.502458886,0,0.84,0.92,0.070969729,0.585500265
3,-3,25,-2.490134605,-2.915791168,-2.204481837,-2.040149243,0,1.21,1.17,0.393761135,0.608539936
3,-3,25,-4.650767398,-3.826512033,-4.21110016,0,0,1.71,1.45,0.04335354,0.260121238
3,-3,25,-4.918412711,-4.007509784,-2.811798378,-4.19091009,0,1.27,1.08,0.300435052,0.600870105
3,-3,25,-3.467785933,-3.155161125,-2.454894876,-4.497946691,0,1.34,1.11,0.26549978,0.644785179
3,-3,25,-2.280543663,-2.098677722,-2.129026328,-2.357166214,0,0.98,1.05,0.087664104,0.409099154
3,-3,25,-10.95251594,-5.704015128,-4.37285295,-1.971725743,0,1.51,1.3,0.234187945,0.512286129
3,-3,25,-2.720692364,-2.303361387,-2.320904614,-2.890067179,0,1.09,1.02,0.136940248,0.513525928
3,-3,25,-3.704202568,-3.222084894,-2.756530887,-2.053920101,0.01,1.39,1.26,0.270329724,0.540659449
3,-3,25,-2.518887209,-2.371566789,-2.095366005,-4.208892529,0,1.22,0.98,0.206885338,0.620656014
3,-3,25,-2.039547927,-2.132750629,-2.170908952,-3.019140679,0.02,1.2,1.2,0.034021905,0.357230008
3,-3,25,-3.518167703,-3.23346052,-3.299414322,0,0.07,1.91,1.53,0.010355415,0.176042059
3,-3,25,-17.73137016,-13.14011567,-11.91004039,-2.05959988,0.01,1.6,1.21,0.027407804,0.205558527
3,-3,25,-7.328790982,-4.462442306,-3.81135215,0,0,1.51,1.45,0.222918989,0.477683547
3,-3,25,-9.613654895,-4.358385897,-4.196645384,-2.175670187,0,1.35,1.29,0.180182073,0.489065626
3,-3,25,-5.966534023,-4.542502667,-4.457449213,-3.432706536,0.01,1.45,1.22,0.155354797,0.466064392
3,-3,25,-3.211150711,-2.782959821,-2.623275202,-3.741449483,0.02,1.03,1.06,0.160498695,0.46009626
3,-3,25,-4.121881914,-3.064641476,-5.051307601,-2.098643255,0,1.01,2.73,0.176389221,0.073495509
3,-3,25,-4.070005028,-3.440298782,-2.707797869,-3.059690897,0,1.05,1.17,0.248534067,0.55920165
3,-3,25,-3.153808862,-3.430505199,-2.199157497,-5.534492173,0,1.64,2.25,0.350415077,0.682387256
3,-3,25,-2.404726059,-2.476159959,-2.249464294,0,0,1.4,0.97,0.26515044,0.53030088
3,-3,25,-3.15255923,-2.83470803,-2.947371041,-2.789234548,0,1.11,0.89,0.057991254,0.318951897
3,-3,25,-2.140858902,-1.869851633,-1.950500933,-3.70458881,0,0.84,0.81,0.109821359,0.509171757
3,-3,25,-5.628620059,-4.492380722,-4.409393116,-3.725454353,0,1.34,1.61,0.119172469,0.405186396
3,-3,25,-15.47839611,-8.959461198,-12.78291442,-2.461160561,0,1.78,1.81,0.206906075,0.41381215
3,-3,25,-3.673388242,-3.276238102,-3.493556725,-1.984862909,0.02,1.58,1.35,0.055144739,0.303296064
3,-3,25,-4.204225619,-4.028490109,-4.134568791,-1.810167828,0,1.43,1.26,0.016466037,0.148194334
3,-3,25,-2.727670596,-2.370561372,-2.605715246,-3.071618871,0,0.9,1.04,0.027576522,0.220612174
3,-3,25,-2.639516553,-2.387841606,-2.238345707,-4.790244115,0,2.04,2.07,0.18521543,0.55564629
3,-3,25,-1.874950371,-2.332632233,-1.800278571,-2.337649793,0,1.12,1.1,0.281169074,0.623131461
3,-3,25,-9.435423699,-5.053409759,-4.991290373,-2.295728042,0.01,1.13,1.03,0.106796353,0.405826142
3,-3,25,-2.012215449,-2.043299036,-1.84066751,-2.552109807,0,1.03,0.89,0.212733459,0.541503349
3,-3,25,-1.867357089,-1.753411092,-1.735635948,-3.483846388,0,0.88,1.17,0.123487986,0.511593083
3,-3,25,-3.573242314,-3.333681168,-2.562814368,-2.360649336,0,0.87,1.29,0.295097136,0.590194272
3,-3,25,-2.864105609,-2.333786954,-2.498907097,-6.426832587,0,0.97,1.01,0.107804554,0.431218215
3,-3,25,-2.417939109,-2.369245983,-2.566059137,-2.832695339,0.02,1.29,1.95,0.028152376,0.112609505
3,-3,25,-2.119640752,-2.058330276,-1.887749402,-4.37111982,0,1.8,2.61,0.150706109,0.577706753
3,-3,25,-3.783011288,-3.070168403,-3.170064323,-2.426773321,0,1.45,1.08,0.099561491,0.448026711
3,-3,25,-2.630728846,-2.550729197,-2.108192563,-2.57987112,0,2.18,2.23,0.187747911,0.616885992
3,-3,25,-3.494866279,-2.865364051,-2.6054349,-2.086337895,0,0.99,0.64,0.210530489,0.547379271
3,-3,25,-6.201229755,-4.175122095,-3.828625814,-1.636400492,0,0.78,0.92,0.193190045,0.482975112
3,-3,25,-2.9557434,-3.049334084,-2.864330134,-4.125280718,0,1.3,1.18,0.238290745,0.536154175
3,-3,25,-2.556970118,-3.153353233,-3.179397827,-5.204925558,0,1.93,1.61,0.01626912,0.211498561
3,-3,25,-1.64675305,-1.629387466,-1.551541114,-2.282292841,0,0.86,0.77,0.136243392,0.590388033
3,-3,25,-6.591652276,-19.0120723,-13.98264177,-6.960886169,0,2.35,2.11,0.129938273,0.324845683
3,-3,25,-2.192949791,-2.139581612,-2.745923508,-2.65122637,0,1.87,2.05,0.012966692,0.129666923
3,-3,25,-1.72924025,-1.73477842,-1.582274603,-2.856300648,0,0.82,1.03,0.105243401,0.652509087
3,-3,25,-2.549002108,-2.380229806,-2.226605887,0,0,1.54,1.62,0.186274473,0.55882342
3,-3,25,-2.90700057,-5.514251909,-3.909282476,-2.1043337,0,0.73,1.33,0.171186957,0.399436232
3,-3,25,-9.314550386,-5.366150943,-4.631876023,-4.012166627,0,1.59,1.32,0.230129291,0.474641663
3,-3,25,-3.063438449,-3.07356721,-2.514285698,-2.343866179,0,1.65,1.06,0.233524442,0.607163548
3,-3,25,-4.234957462,-4.060296032,-3.964359225,-1.808098964,0,1.7,1.33,0.244817592,0.489635185
3,-3,25,-2.023575758,-1.689997708,-2.034628393,0,0,2.06,8.98,0.038538874,0.019269437
3,-3,25,-3.390145739,-3.009831899,-2.422058967,-18.24065283,0,1.03,0.7,0.234049256,0.594125033
3,-3,25,-3.812838669,-4.260789935,-4.563903205,-2.127175368,0,2.15,1.92,0.012489776,0.224815964
3,-3,25,-2.054997918,-2.381726273,-1.832932547,0,0,1.22,3.39,0.24303453,0.668344956
3,-3,25,-2.913121967,-2.747238507,-2.908906026,-1.771689331,0,1.22,1.84,0.19092565,0.133647955
3,-3,25,-2.006191812,-1.918847676,-1.937055567,-2.596469522,0,1.01,0.93,0.118285729,0.532285779
3,-3,25,-2.469024543,-2.062242896,-2.260984245,-2.921205809,0,1.06,0.89,0.085664284,0.385489276
3,-3,25,-5.4305043,-4.225192265,-3.621623858,-3.895037037,0,1.34,1.23,0.270085776,0.540171552
3,-3,25,-3.261973338,-2.686420962,-2.959384355,-4.496913218,0,0.97,0.83,0.037857846,0.277624204
3,-3,25,-5.650122102,-3.771635892,-4.811248965,-1.738779926,0,0.76,0.96,0.152311545,0.289391936
3,-3,25,-2.953064017,-2.53944027,-3.117141911,-3.334472422,0,0.99,2.05,0.180001391,0.135001043
3,-3,25,-5.814378788,-5.13151599,-4.645569101,-2.317710495,0.02,1.42,1.51,0.148276837,0.43423931
3,-3,25,-4.515768448,-3.659748364,-3.869659878,0,0,1.25,1.23,0.250277926,0.386793159
3,-3,25,-3.522614824,-2.86237062,-2.69824116,-4.582985941,0,1.16,0.95,0.167174235,0.501522704
3,-3,25,-6.941637161,-5.851838133,-3.701287914,-2.083806439,0,1.46,1.62,0.273370336,0.426457724
3,-3,25,-20,-9.761939367,-5.816727683,-3.19265531,0,1.11,0.81,0.231500888,0.47457682
3,-3,25,-2.441431813,-2.096983532,-2.137863368,-2.26203668,0,1.22,1.04,0.133472256,0.533889022
3,-3,25,-2.47023242,-2.789154183,-2.30851869,0,0.02,1.2,1.34,0.282716623,0.565433245
3,-3,25,-3.605646299,-3.184814202,-2.53592633,-1.619952823,0,1.49,1.21,0.293244495,0.61314758
3,-3,25,-2.812507069,-2.398258805,-2.784171294,-1.966814246,0,0.87,1.05,0.151192216,0.18899027
3,-3,25,-2.10307183,-2.06669235,-1.94886411,-2.609358746,0.01,0.99,0.89,0.192214234,0.457652939
3,-3,25,-3.739679374,-3.026854169,-2.711366945,-2.231673796,0,1.07,0.89,0.167982152,0.526344076
3,-3,25,-2.192837065,-1.864000223,-1.987019883,-2.010756804,0,0.7,0.76,0.120939315,0.493060284
3,-3,25,-2.887601597,-2.462083386,-2.350548207,-5.485748601,0.02,1.14,0.9,0.148158769,0.550304
3,-3,25,-2.191340272,-2.292849546,-1.846448045,-2.513564195,0,0.76,1.2,0.229172737,0.669889538
3,-3,25,-2.639493772,-2.713839773,-2.112899457,-2.114460065,0,1.17,1.11,0.308830222,0.679426488
3,-3,25,-2.336160041,-2.548340604,-2.005693973,-5.682238693,0,1.07,0.75,0.259136383,0.604651559
3,-3,25,-2.90250246,-2.873063216,-2.211034721,-2.584789276,0,1.11,1.23,0.249790461,0.608864249
3,-3,25,-3.350115717,-3.281859075,-2.83218284,0,0,1.31,1.45,0.250203886,0.531683259
3,-3,25,-3.583214201,-2.893300919,-2.749417047,-3.03196617,0,0.68,0.63,0.201257193,0.514323938
3,-3,25,-2.699342975,-2.824410407,-2.070192168,-5.571062378,0,0.75,1.23,0.234771001,0.652141669
3,-3,25,-20,-10.12368069,-7.250848813,-6.752362133,0,1.79,1.58,0.197431819,0.436428232
3,-3,25,-12.20286316,-6.521492453,-5.844682834,-3.942040069,0,1.65,1.45,0.15955105,0.385581705
3,-3,25,-5.275910958,-3.901376123,-3.079730689,0,0,1.58,2.65,0.249347287,0.557364524
3,-3,25,-5.830023488,-3.971324412,-3.778073669,-2.426160175,0,1.21,1.11,0.127553484,0.431719484
3,-3,25,-3.560654004,-3.527094471,-3.797405951,-2.168059496,0,2.04,1.66,0.015466468,0.170131149
3,-3,25,-3.484036724,-3.899610623,-3.905621843,-2.70303656,0,1.18,0.89,0.038096457,0.228578744
3,-3,25,-10.48144822,-5.527564306,-3.501818387,-3.419193144,0,1.33,1.14,0.296836014,0.544199359
3,-3,25,-3.251415682,-3.117687061,-2.636777163,-1.878542869,0,1.27,1.05,0.298632248,0.597264495
3,-3,25,-2.657268291,-3.577304613,-3.361640821,-1.98310698,0.02,2.25,1.26,0.155098588,0.465295765
3,-3,25,-5.2353923,-3.763828582,-3.257064438,-2.082508386,0,1.14,1.12,0.1983645,0.503540655
3,-3,25,-2.109432779,-1.973305145,-2.301703876,-5.217342435,0.01,1.34,2.89,0.070836156,0.070836156
3,-3,25,-2.730087861,-3.911217184,-2.367965934,-3.461070693,0,1.6,1.23,0.457056163,0.685584244
3,-3,25,-2.248947306,-2.936276253,-2.007538558,-2.497517443,0,1.37,1.17,0.372491695,0.798196488
3,-3,25,-2.300801847,-2.957039716,-2.650784464,0,0,1.17,1.14,0.204963671,0.497768915
3,-3,25,-2.181061382,-2.557019498,-2.372912448,-2.270211425,0,1.72,1.25,0.010343027,0.372348957
3,-3,25,-7.696307895,-5.017865161,-5.118090476,-2.299411905,0.01,1.46,1.75,0.385821526,0.399125717
3,-3,25,-7.379662648,-4.67473493,-4.673693953,0,0.01,0.97,1.17,0.177485452,0.40821654
3,-3,25,-2.683655538,-2.273224922,-2.237238859,-2.41138009,0,0.57,0.42,0.119106661,0.52406931
3,-3,25,-2.721819649,-3.302987948,-2.588297842,-4.20435454,0,2.09,1.19,0.043097951,0.43097951
3,-3,25,-2.197381562,-1.926672989,-1.973268518,-1.808572375,0,2.85,1.93,0.059282877,0.474263013
3,-3,25,-3.10840238,-3.236993889,-2.327905067,-1.88127267,0,1.39,1.14,0.266911394,0.592209655
3,-3,25,-3.472667083,-3.167034959,-2.587857235,-3.579762856,0,1.09,1,0.194507581,0.541842548
3,-3,25,-2.365814526,-2.10557489,-2.091254581,-3.592873721,0,1.52,1.25,0.154687355,0.541405741
3,-3,25,-4.460940551,-3.262048819,-3.162571787,-3.610227563,0,0.87,1.03,0.154816304,0.492597332
3,-3,25,-2.334652054,-2.093305034,-2.088007521,-3.397107369,0,1.22,1.14,0.055829403,0.48385483
3,-3,25,-5.495542332,-4.681295237,-3.980235882,-2.439409485,0,1.6,1.41,0.234713031,0.41726761
3,-3,25,-2.732351166,-2.442780771,-2.68408661,-3.306045726,0,1.04,1.31,0.181502182,0.242002909
3,-3,25,-2.681530561,-2.431131973,-2.282850074,-2.462630651,0.01,0.99,0.97,0.148818499,0.505982896
3,-3,25,-4.825830403,-3.541906879,-3.541496227,-7.648557507,0,2.96,2.23,0.208896972,0.480463035
3,-3,25,-2.45429752,-2.493752185,-2.125793259,-3.069008641,0,1.28,0.95,0.214048929,0.642146786
3,-3,25,-3.166837144,-2.874555938,-2.463994331,-2.691956249,0,1.13,1.18,0.247574467,0.618936168
3,-3,25,-4.159579023,-2.912969861,-3.084908737,-2.63368149,0,1.35,1.13,0.165995972,0.475855118
3,-3,25,-2.826967034,-2.616207092,-2.933513655,-2.005110069,0,1.61,1.57,0.01650428,0.148538517
3,-3,25,-4.24735976,-3.589111649,-3.403543362,-2.103484779,0,1.31,1.13,0.24074158,0.541668556
3,-3,25,-1.909966226,-1.724415291,-1.842904761,0,0,0.93,0.83,0.040737093,0.407370933
3,-3,25,-2.304319123,-2.362669661,-2.710370615,-5.120054961,0,1.1,2.45,0.21998063,0.099991195
3,-3,25,-4.550021328,-3.530998471,-2.851975174,0,0.02,1.23,1.2,0.166019504,0.545492655
3,-3,25,-2.135205523,-1.97790754,-2.041763075,-2.095664575,0,0.83,0.95,0.116315177,0.416796049
3,-3,25,-1.94098216,-1.731278784,-1.847217567,0,0,1.17,1.12,0.042034212,0.425596396
3,-3,25,-3.088437802,-3.053122372,-2.408264328,-3.780253791,0,1.25,1.2,0.343959922,0.614214146
3,-3,25,-4.198455493,-3.685442981,-3.55817316,-3.096573867,0,1.27,1.22,0.18847581,0.523543916
3,-3,25,-5.619893379,-3.518541488,-3.967547678,-2.015024979,0,1.33,1.15,0.111827559,0.43333179
3,-3,25,-4.92863227,-4.178908278,-2.788514077,-2.224591682,0,1.27,2.11,0.282115102,0.587739797
3,-3,25,-3.484198439,-4.024307288,-3.540616575,-2.31506993,0.02,1.96,1.49,0.025179866,0.440647657
3,-3,25,-2.427035097,-2.177107224,-2.146089757,-2.593246459,0,1.11,0.94,0.135764699,0.493689815
3,-3,25,-3.850668175,-3.403135161,-2.555956512,-2.56229935,0.02,1.06,1.69,0.245509517,0.604331118
3,-3,25,-2.958065527,-2.374456573,-2.760567015,-1.592294436,0,1.13,1.11,0.100200642,0.33066212
3,-3,25,-3.781908942,-3.6921406,-6.200186642,-5.195374423,0,1.06,2.85,0.29586486,0.110949323
3,-3,25,-2.149113117,-3.029425627,-3.739620605,-2.916493082,0,1.35,1.81,0.289171702,0.202420191
3,-3,25,-3.938200269,-3.423392446,-2.594451409,-3.051288441,0,1.25,1.1,0.348162304,0.646587135
3,-3,25,-3.798730706,-4.23790113,-2.968028912,-3.714601112,0,1.23,1.16,0.358762785,0.510965178
3,-3,25,-8.794365227,-6.941824361,-6.345786754,-5.212044899,0,1.78,1.59,0.068353136,0.307589112
3,-3,25,-10.48686291,-5.336744027,-3.510892156,-3.759043688,0.01,1.09,0.89,0.279171588,0.548003488
3,-3,25,-3.967089778,-2.971690173,-3.048264543,-10.1298267,0,0.94,0.77,0.106693435,0.466783779
3,-3,25,-3.956175448,-3.509985163,-2.554302684,-2.888639849,0,1.16,1.78,0.252219363,0.5921672
3,-3,25,-3.161280962,-2.57755328,-2.520136459,-4.017866044,0.02,0.87,0.75,0.162064275,0.526708893
3,-3,25,-2.319098669,-2.248885029,-1.990374669,0,0,0.73,1.16,0.222455446,0.593214524
3,-3,25,-2.761890982,-2.33203261,-2.436947454,-1.938217956,0.02,0.81,0.7,0.148732942,0.446198825
3,-3,25,-2.537920257,-2.156780417,-2.224437641,0,0,0.94,0.94,0.15857517,0.502154705
3,-3,25,-2.920117649,-2.602688058,-2.473817603,0,0.02,0.96,1.25,0.166513091,0.481037818
3,-3,25,-2.583708019,-2.22506852,-2.386956232,-2.720533381,0,1.45,1.04,0.040875912,0.381508515
3,-3,25,-5.709526981,-4.090703876,-3.034276898,-3.360191105,0,1.42,1.22,0.336203936,0.597695886
3,-3,25,-5.183676312,-4.893635587,-3.078745394,-2.765703503,0,1.36,1.17,0.258798458,0.529920653
3,-3,25,-2.228664924,-2.193907691,-2.560031696,-2.140784278,0,0.89,5.03,0.192149273,0.120093296
3,-3,25,-2.062970693,-2.080198651,-1.83419521,-1.679362902,0.01,0.89,0.7,0.219621651,0.599736048
3,-3,25,-3.066675992,-2.650348998,-2.52808995,-3.923011379,0,1.13,1.57,0.162908506,0.488725517
3,-3,25,-5.625769825,-3.820247859,-3.609202326,-4.993753125,0,1.39,1.19,0.173728623,0.503813007
3,-3,25,-1.801297678,-1.831008065,-1.702414539,-1.904707478,0.01,0.85,0.69,0.177448427,0.487983173
3,-3,25,-1.882806875,-1.6721763,-1.804675127,-1.691853241,0.01,1.03,0.78,0.064601019,0.409139785
3,-3,25,-2.111877682,-1.953352833,-1.879103078,-1.964542111,0,0.95,0.87,0.145511553,0.561258848
3,-3,25,-5.725810344,-4.270546185,-3.054699641,-3.129587743,0,0.9,0.78,0.257812653,0.560462289
3,-3,25,-2.833512999,-2.721010049,-2.279521255,-2.124139592,0,1.07,0.99,0.214418325,0.549446959
3,-3,25,-5.234455297,-4.031605268,-2.980654667,-3.626024722,0,1.24,1.19,0.232981336,0.548633469
3,-3,25,-3.125635368,-2.780691235,-2.829450143,-2.149929763,0,1.03,1.12,0.134668876,0.37408021
3,-3,25,-2.856388538,-3.652475306,-3.288223439,-3.453949181,0,1.53,1.18,0.199305275,0.531480733
3,-3,25,-2.349433808,-2.05131571,-2.22221535,-18.11182266,0,1.04,1.06,0.051390212,0.393991627
3,-3,25,-3.967425172,-3.456072561,-3.138738384,-5.176037102,0,1.31,1.13,0.280863191,0.561726382
3,-3,25,-6.050790542,-4.114150137,-3.343601539,-2.781010542,0,1.36,1.98,0.279416377,0.540204995
3,-3,25,-3.847042142,-3.027463228,-4.196219064,-2.379494799,0,1.22,3.18,0.167833959,0.067133584
3,-3,25,-2.341528009,-2.330322553,-2.207654922,-1.632012858,0,1.11,1.04,0.180939439,0.542818316
3,-3,25,-2.320010437,-2.027399873,-2.161368864,-2.162051339,0,1.23,0.9,0.058051284,0.420871812
3,-3,25,-6.911551377,-3.959024355,-4.075965076,-2.839140808,0,1.4,1.22,0.118544884,0.461007881
3,-3,25,-3.009323963,-3.625168333,-2.183021739,0,0,0.98,1.45,0.368874061,0.712308531
3,-3,25,-3.473421357,-3.474388569,-4.032384595,-3.950160961,0,1.65,1.51,0.161739735,0.323479471
3,-3,25,-1.792920471,-1.82390344,-1.780682055,-5.425964027,0,1.11,0.83,0.013321824,0.586160251
3,-3,25,-2.503814544,-2.561457144,-2.951093813,-1.804194496,0,1.7,1.81,0.048702662,0.146107986
3,-3,25,-2.173988695,-2.254763053,-2.382282241,-2.996398496,0,1.7,1.09,0.101183338,0.303550013
3,-3,25,-1.969520992,-1.776498892,-1.803861231,-2.973585436,0,0.73,0.87,0.10740981,0.537049051
3,-3,25,-4.538463751,-3.557772052,-3.055361816,0,0,1.21,1.03,0.188359434,0.498598501
3,-3,25,-2.148235272,-2.444699646,-1.859943971,-2.987374393,0,1.13,0.89,0.23758061,0.633548293
3,-3,25,-3.658919362,-2.652515484,-2.927041033,-3.414941733,0.01,1.22,1.06,0.147897968,0.462181149
3,-3,25,-3.653577744,-3.066015009,-2.710198128,-3.992997033,0,0.76,1.17,0.186175874,0.521292448
3,-3,25,-3.299550308,-2.791582333,-3.011582859,-4.464528214,0,0.87,0.56,0.055959804,0.354412091
3,-3,25,-2.982002401,-3.006322384,-2.775699239,-2.994327089,0,1.36,1.3,0.205585029,0.513962574
3,-3,25,-3.578616946,-5.506524155,-4.557633132,-4.117141085,0.01,1.98,1.59,0.093689605,0.327913617
3,-3,25,-5.161002913,-4.746811153,-4.801264169,-6.642461564,0,2.06,1.18,0.0358148,0.250703597
3,-3,25,-2.577923472,-2.299314994,-2.489550467,-2.044985096,0,1.45,1.03,0.035954614,0.275652044
3,-3,25,-5.988300114,-3.913110656,-3.568025941,-2.003228694,0.01,0.74,0.98,0.207422444,0.494622752
3,-3,25,-2.755752658,-2.490880142,-2.270496876,-4.017315804,0.02,1.17,1.34,0.226586737,0.566466841
3,-3,25,-2.911610788,-2.477262035,-2.320763777,0,0,0.9,0.96,0.118467517,0.547912265
3,-3,25,-2.439658878,-2.26636142,-2.295569924,-1.6511835,0,1.11,1.22,0.19257228,0.399957812
3,-3,25,-2.555649479,-3.317878139,-3.730869067,-8.525492852,0,1.54,1.15,0.150986938,0.452960814
3,-3,25,-3.492753837,-3.48200613,-3.523368943,-2.234778338,0,1.7,1.52,0.04595288,0.275717282
3,-3,25,-3.346703863,-3.942215498,-4.416123459,0,0,2.16,2.12,0.026612481,0.159674887
3,-3,25,-3.707149175,-3.981224787,-3.862799971,-4.171465393,0,1.55,1.45,0.237822554,0.475645107
3,-3,25,-5.667378353,-3.870008628,-3.308543281,-12.7649218,0,0.87,0.71,0.215282404,0.522828695
3,-3,25,-4.827614214,-3.894172354,-3.5765213,-2.768750133,0,1.4,1.4,0.283233141,0.544679118
3,-3,25,-20,-9.175144341,-7.627630021,-1.693453685,0,1.67,1.64,0.243083468,0.437550242
3,-3,25,-3.345651374,-3.324109757,-2.704425791,-1.9359247,0,0.86,1.33,0.317621686,0.476432529
3,-3,25,-2.107077557,-2.159567596,-1.901845048,-3.210860004,0.02,1.16,1.2,0.21744706,0.588386162
3,-3,25,-3.879847094,-3.18046252,-4.153855362,-2.342382903,0,1.59,1.54,0.181422143,0.108853286
3,-3,25,-1.910029243,-1.886446486,-1.733056562,-3.216412548,0,0.93,1.1,0.183825159,0.60399695
3,-3,25,-2.873372044,-3.008053664,-3.042813062,0,0,1.93,1.24,0.026495128,0.238456154
3,-3,25,-19.31660868,-6.524551762,-4.2614766,-11.22329618,0,1.15,1.08,0.218146626,0.483716433
3,-3,25,-3.310309431,-2.881469132,-3.130524379,-2.124286933,0,2.25,1.67,0.061074437,0.285014039
3,-3,25,-3.6997769,-3.122299692,-3.454969856,-2.172298463,0,1.23,1.25,0.217148445,0.285007334
3,-3,25,-2.178997349,-1.930970737,-2.436479157,-3.160613197,0,0.94,3.48,0.086686862,0.043343431
3,-3,25,-2.305679952,-1.943978355,-2.174987281,-4.522366417,0,0.91,0.85,0.065145728,0.403903511
3,-3,25,-8.548343096,-4.921669001,-7.026120325,-2.629868251,0,1.81,1.68,0.211487159,0.269165475
3,-3,25,-2.957680793,-4.336765818,-2.811252641,-3.356287731,0,1.95,1.26,0.338607955,0.592563922
3,-3,25,-4.081081862,-3.538924864,-3.809975418,-3.998255291,0,1.24,1.18,0.163330498,0.296964543
3,-3,25,-1.820503598,-1.722084502,-1.798658429,-2.330877166,0,2.9,1.13,0.012476021,0.162188273
3,-3,25,-7.650228407,-4.511582819,-3.776755421,-2.982520111,0,1.52,1.9,0.2276521,0.531188232
3,-3,25,-6.991617348,-7.418286802,-7.329467021,-4.469385414,0.01,1.99,1.82,0.076148882,0.285558307
3,-3,25,-4.9630269,-3.51564289,-3.70784301,-2.401069557,0.02,0.9,0.94,0.171815544,0.390489872
3,-3,25,-3.321166703,-2.69290244,-2.569795466,-2.30650881,0,1.17,1.01,0.144180001,0.521266158
3,-3,25,-3.560848563,-3.50827154,-2.348741995,-7.415216282,0,0.73,1.22,0.286840091,0.641975443
3,-3,25,-2.138717143,-2.026249203,-2.570111627,-1.440271634,0.02,0.81,2.29,0.10715404,0.064292424
3,-3,25,-2.879160736,-2.342978441,-2.431278322,-6.254446372,0,0.92,0.81,0.169056778,0.507170333
3,-3,25,-2.445148245,-2.489287428,-1.97981371,-3.735942481,0.02,0.92,1.27,0.229149975,0.652196083
3,-3,25,-1.854438024,-2.156484425,-1.696510803,0,0,0.82,1.22,0.23891481,0.738463957
3,-3,25,-5.162164498,-4.064670949,-4.369990477,-10.58561551,0.02,1.35,1.42,0.343526685,0.324441869
